code,regency_code,coordinate,is_populated,is_outermost_small,name
717240005,7172,01°33'09.35" N 125°17'39.41" E,0,0,Pulau Batukapal Kecil
717240006,7172,01°32'20.52" N 125°17'35.96" E,0,0,Pulau Burung
717240007,7172,01°29'17.27" N 125°15'22.71" E,0,0,Pulau Burung
717240008,7172,01°23'22.99" N 125°12'54.00" E,0,0,Pulau Dua
717240009,7172,01°23'59.40" N 125°10'07.84" E,0,0,Pulau Konde
717240010,7172,01°25'19.09" N 125°13'52.69" E,1,0,Pulau Lembeh
717240011,7172,01°24'31.47" N 125°15'26.18" E,0,0,Pulau Mandolang
717240012,7172,01°23'26.06" N 125°09'34.48" E,0,0,Pulau Napokering
717240013,7172,01°32'34.53" N 125°17'38.18" E,0,0,Pulau Oda
717240014,7172,01°36'10.62" N 125°09'51.75" E,0,0,Pulau Punteng
717240015,7172,01°31'22.53" N 125°16'36.47" E,0,0,Pulau Putus
717240016,7172,01°31'23.57" N 125°16'40.02" E,0,0,Pulau Putus Kecil
717240017,7172,01°27'36.00" N 125°13'57.00" E,0,0,Pulau Sarena Besar
717240018,7172,01°27'45.45" N 125°13'57.07" E,0,0,Pulau Sarena Besar Utara
717240019,7172,01°27'21.12" N 125°13'27.17" E,0,0,Pulau Sarena Kecil
717240020,7172,01°27'16.79" N 125°13'26.24" E,0,0,Pulau Sarena Kecil Selatan
717240021,7172,01°27'21.36" N 125°13'36.66" E,0,0,Pulau Sarena Kecil Timur
717240022,7172,01°27'23.77" N 125°13'32.24" E,0,0,Pulau Sarena Kecil Utara
717240023,7172,01°31'00.89" N 125°16'57.29" E,0,0,Pulau Susulina
720140001,7201,00°53'09.94" S 123°04'29.86" E,0,0,Pulau Anduhian
720140002,7201,00°49'02.14" S 123°27'03.56" E,0,0,Pulau Apitan
720140003,7201,00°53'52.73" S 123°04'18.19" E,0,0,Pulau Balean
720140004,7201,00°53'20.42" S 123°04'35.27" E,0,0,Pulau Balebajo
720140005,7201,00°31'36.00" S 122°48'42.99" E,0,0,Pulau Ban
720140006,7201,00°29'16.00" S 122°30'51.00" E,0,0,Pulau Bango
720140007,7201,00°53'21.99" S 123°08'24.00" E,0,0,Pulau Basumpelan
720140008,7201,00°37'39.45" S 122°56'45.45" E,0,0,Pulau Batakundamo
720140009,7201,00°34'33.39" S 122°36'49.20" E,0,0,Pulau Boba
720140010,7201,00°33'51.99" S 122°34'48.00" E,0,0,Pulau Boe
720140011,7201,00°49'40.27" S 123°27'13.15" E,0,0,Pulau Bokolingu
720140012,7201,00°37'39.00" S 122°50'07.00" E,0,0,Pulau Bolak
720140013,7201,00°29'02.08" S 122°56'03.04" E,0,0,Pulau Buayo
720140014,7201,00°36'43.99" S 123°21'01.00" E,0,0,Pulau Daka
720140015,7201,00°25'23.00" S 122°38'02.00" E,0,0,Pulau Dondolang
720140016,7201,00°30'22.00" S 122°38'52.00" E,0,0,Pulau Giolan
720140017,7201,00°53'40.18" S 123°03'39.85" E,0,0,Pulau Itekitek
720140018,7201,00°49'41.54" S 123°27'09.82" E,0,0,Pulau Katuwo'An
720140019,7201,00°36'39.87" S 122°38'41.80" E,0,0,Pulau Kobor
720140020,7201,00°37'51.69" S 122°57'01.47" E,0,0,Pulau Kolombai
720140021,7201,00°37'25.64" S 123°22'10.31" E,0,0,Pulau Kosamba
720140022,7201,00°53'17.99" S 123°04'25.00" E,0,0,Pulau Maama
720140023,7201,00°52'59.99" S 123°04'54.00" E,0,0,Pulau Malabakung
720140024,7201,00°53'34.00" S 123°04'09.99" E,0,0,Pulau Mantan
720140025,7201,00°30'56.00" S 123°05'55.00" E,0,0,Pulau Mantawalu Daka
720140026,7201,00°32'56.00" S 123°05'44.99" E,0,0,Pulau Mantawalu Ise
720140027,7201,00°34'07.00" S 122°35'21.00" E,0,0,Pulau Manuk
720140028,7201,00°35'49.96" S 122°54'27.13" E,0,0,Pulau Mauwang
720140029,7201,00°54'10.00" S 123°03'25.99" E,0,0,Pulau Pasokan
720140030,7201,00°30'02.99" S 122°34'16.00" E,0,0,Pulau Poat
720140031,7201,00°56'41.15" S 122°03'36.52" E,0,0,Pulau Poniki
720140032,7201,00°52'27.00" S 123°04'10.99" E,0,0,Pulau Putean
720140033,7201,00°49'23.99" S 123°27'16.99" E,0,0,Pulau Rua Balaki
720140034,7201,00°49'49.00" S 123°27'00.00" E,0,0,Pulau Rua Morio
720140035,7201,00°53'12.80" S 123°04'05.93" E,0,0,Pulau Sasapan
720140036,7201,00°52'38.19" S 123°04'30.78" E,0,0,Pulau Sosomon
720140037,7201,00°52'49.35" S 123°04'32.32" E,0,0,Pulau Talam
720140038,7201,00°36'23.00" S 123°20'06.00" E,0,0,Pulau Tangkuladi
720140039,7201,00°25'20.78" S 122°25'54.98" E,0,0,Pulau Telogo
720140040,7201,00°38'35.99" S 122°44'57.99" E,1,0,Pulau Tembang
720140041,7201,00°39'50.97" S 122°40'36.86" E,0,0,Pulau Tinalapu
720140042,7201,00°52'57.00" S 123°04'37.99" E,0,0,Pulau Tolian
720140043,7201,00°37'05.00" S 123°21'31.00" E,0,0,Pulau Toosan
720140044,7201,00°53'37.76" S 123°04'15.89" E,0,0,Pulau Tumaisahali Dakadaka
720140045,7201,00°53'39.99" S 123°04'10.99" E,0,0,Pulau Tumaisahali Iseise
720140046,7201,00°52'46.38" S 123°04'37.74" E,0,0,Pulau Tumasahida
720140047,7201,00°53'12.00" S 123°04'35.00" E,0,0,Pulau Uwebulung
720340001,7203,00°01'21.78" S 119°47'02.99" E,0,0,Pulau Babangkau
720340002,7203,00°34'33.36" N 119°47'29.64" E,0,0,Pulau Bangkilungan
720340003,7203,00°05'15.00" N 119°37'09.00" E,0,0,Pulau Batu
720340004,7203,00°31'54.43" N 119°51'41.13" E,0,0,Pulau Batu Cangkiri
720340005,7203,00°43'01.43" N 120°03'23.17" E,0,0,Pulau Batubatu
720340006,7203,00°05'37.12" N 119°36'58.60" E,0,0,Pulau Biting
720340007,7203,00°44'12.99" N 120°03'23.00" E,0,0,Pulau Bogoang
720340008,7203,00°41'55.60" N 120°02'13.60" E,0,0,Pulau Bogoang Kecil
720340009,7203,00°01'02.13" S 119°47'48.97" E,0,0,Pulau Cacara
720340010,7203,00°01'25.84" S 119°47'17.40" E,0,0,Pulau Cacara Kecil
720340011,7203,00°05'32.15" N 119°36'56.74" E,0,0,Pulau Dunikaba
720340012,7203,00°01'18.28" S 119°47'05.64" E,0,0,Pulau Jono
720340013,7203,00°05'18.88" N 119°37'07.11" E,0,0,Pulau Kajarra
720340014,7203,00°42'19.37" S 119°40'07.70" E,0,0,Pulau Karangpuana
720340015,7203,00°03'34.99" S 119°47'53.99" E,0,0,Pulau Katupa Besar
720340016,7203,00°03'24.00" S 119°47'46.00" E,0,0,Pulau Katupa Kecil
720340017,7203,00°01'25.10" S 119°47'18.40" E,0,0,Pulau Kollo
720340018,7203,00°02'49.99" S 119°48'19.00" E,0,0,Pulau Labolong
720340019,7203,00°01'00.99" S 119°47'02.00" E,0,0,Pulau Laut
720340020,7203,00°41'58.99" S 119°45'40.00" E,0,0,Pulau Lewuto Bete
720340021,7203,00°41'53.00" S 119°45'47.99" E,0,0,Pulau Lewuto Kido
720340022,7203,00°42'22.23" S 119°38'35.35" E,0,0,Pulau Lewutona
720340023,7203,00°05'46.35" N 119°37'06.13" E,0,0,Pulau Madupung
720340024,7203,00°34'46.21" N 119°47'27.50" E,0,0,Pulau Mangiwan Dua
720340025,7203,00°34'48.68" N 119°47'26.20" E,0,0,Pulau Mangiwan Satu
720340026,7203,00°44'55.70" N 120°04'46.42" E,0,0,Pulau Manukmanuk
720340027,7203,00°31'22.00" N 119°51'51.00" E,1,0,Pulau Maputi
720340028,7203,00°01'13.30" S 119°47'33.23" E,0,0,Pulau Orang
720340029,7203,00°03'23.00" S 119°48'14.00" E,0,0,Pulau Pabunua Besar
720340030,7203,00°03'02.07" S 119°48'13.92" E,0,0,Pulau Pabunua Kecil
720340031,7203,00°02'20.00" S 119°47'53.00" E,0,0,Pulau Paneki
720340032,7203,00°29'19.00" N 119°54'00.00" E,1,0,Pulau Pangalasiang
720340033,7203,00°31'43.34" N 119°52'10.36" E,0,0,Pulau Pasik Maputi
720340034,7203,00°05'30.99" N 119°37'09.99" E,1,0,Pulau Pasoso
720340035,7203,00°34'35.22" N 119°47'29.50" E,0,0,Pulau Patong
720340036,7203,00°01'10.49" S 119°47'17.57" E,0,0,Pulau Pippeng
720340037,7203,00°00'37.82" N 119°40'27.74" E,0,0,Pulau Pulo
720340038,7203,00°44'53.00" N 120°04'45.00" E,0,0,Pulau Sayanggi
720340039,7203,00°44'45.44" N 120°04'30.52" E,0,0,Pulau Sayanggi Kecil
720340040,7203,00°42'00.00" N 120°02'11.00" E,0,0,Pulau Taring
720340041,7203,00°34'40.00" N 119°47'40.99" E,1,0,Pulau Toguan
720340042,7203,00°01'09.07" S 119°47'43.82" E,0,0,Pulau Ulubasai
720340043,7203,00°09'56.66" N 119°48'04.03" E,0,0,Pulau Vatumesara
720340044,7203,00°44'49.89" N 120°04'35.72" E,0,0,Pulau Vatusayanggi
720440001,7204,00°58'39.29" N 120°43'02.32" E,0,0,Pulau Abaling
720440002,7204,00°58'33.67" N 120°43'05.28" E,0,0,Pulau Abaling Kecil Selatan
720440003,7204,00°58'36.18" N 120°43'04.84" E,0,0,Pulau Abaling Kecil Utara
720440004,7204,00°45'24.99" N 120°34'30.00" E,0,0,Pulau Awoawo
720440005,7204,00°59'11.00" N 120°43'36.99" E,0,0,Pulau Bangko
720440006,7204,00°45'30.80" N 120°35'06.40" E,0,0,Pulau Bangko
720440007,7204,00°59'09.03" N 120°43'39.11" E,0,0,Pulau Bangko Kecil
720440008,7204,00°59'34.00" N 120°41'57.94" E,0,0,Pulau Bantayan
720440009,7204,01°04'33.28" N 120°39'42.75" E,0,0,Pulau Batubole Selatan
720440010,7204,01°04'34.51" N 120°39'43.52" E,0,0,Pulau Batubole Utara
720440011,7204,01°04'50.54" N 120°40'33.14" E,0,0,Pulau Batuempat
720440012,7204,01°02'45.94" N 120°37'22.78" E,0,0,Pulau Batukabetan Barat
720440013,7204,01°03'58.61" N 120°36'04.48" E,0,0,Pulau Batukabetan Utara
720440014,7204,00°59'07.78" N 120°19'20.75" E,0,0,Pulau Batukapal
720440015,7204,00°59'08.73" N 120°43'49.97" E,0,0,Pulau Batumerah
720440016,7204,00°58'06.48" N 120°14'36.87" E,0,0,Pulau Batuogotua
720440017,7204,01°03'42.06" N 120°36'19.12" E,0,0,Pulau Batusigandan
720440018,7204,01°01'51.57" N 120°21'57.40" E,0,0,Pulau Batusimatang
720440019,7204,01°03'01.64" N 120°36'51.63" E,0,0,Pulau Batususun
720440020,7204,01°04'39.00" N 120°39'51.00" E,0,0,Pulau Bole
720440021,7204,01°03'01.00" N 120°38'15.00" E,0,0,Pulau Buol
720440022,7204,00°50'33.05" N 120°21'44.55" E,0,0,Pulau Butun
720440023,7204,01°21'58.00" N 120°53'12.99" E,0,1,Pulau Dolangan
720440024,7204,00°45'52.99" N 120°34'44.00" E,0,0,Pulau Dolangan
720440025,7204,00°45'45.35" N 120°34'28.09" E,0,0,Pulau Indokdimak
720440026,7204,00°46'05.99" N 120°34'19.99" E,0,0,Pulau Indoklampido
720440027,7204,01°03'51.06" N 120°35'58.53" E,1,0,Pulau Kabetan
720440028,7204,01°03'47.86" N 120°35'43.23" E,0,0,Pulau Kabetan Barat
720440029,7204,01°03'23.69" N 120°35'53.92" E,0,0,Pulau Kabetan Selatan
720440030,7204,01°02'37.20" N 120°38'26.43" E,0,0,Pulau Kabetan Timur
720440031,7204,00°58'49.00" N 120°21'31.00" E,0,0,Pulau Kaidung
720440032,7204,01°16'50.99" N 120°48'14.00" E,0,0,Pulau Kapas
720440033,7204,01°20'06.50" N 120°47'40.11" E,0,0,Pulau Karangpayung
720440034,7204,01°04'23.40" N 120°40'00.79" E,0,0,Pulau Karangtumpangan
720440035,7204,00°58'04.00" N 120°14'37.00" E,0,0,Pulau Koko
720440036,7204,00°59'01.00" N 120°43'08.00" E,0,0,Pulau Libutonsosi
720440037,7204,00°58'45.99" N 120°14'28.00" E,1,1,Pulau Lingayan
720440038,7204,00°48'34.17" N 120°36'01.03" E,1,0,Pulau Luang Dalam
720440039,7204,00°48'34.99" N 120°35'39.00" E,0,0,Pulau Luang Luar
720440040,7204,01°02'43.00" N 120°46'27.00" E,1,0,Pulau Lutungan
720440041,7204,00°57'58.00" N 120°43'27.00" E,0,0,Pulau Makabalu
720440042,7204,00°57'55.00" N 120°20'51.00" E,0,0,Pulau Malamdigo
720440043,7204,01°20'10.92" N 120°47'40.80" E,0,0,Pulau Manukang
720440044,7204,00°45'52.99" N 120°34'14.99" E,0,0,Pulau Nenas
720440045,7204,00°58'34.11" N 120°44'27.22" E,0,0,Pulau Ogodede
720440046,7204,01°02'55.00" N 120°40'00.99" E,1,0,Pulau Paligisan
720440047,7204,01°05'00.39" N 120°41'11.05" E,0,0,Pulau Pamanukang
720440048,7204,00°57'58.25" N 120°14'40.09" E,0,0,Pulau Payungdua
720440049,7204,00°58'01.50" N 120°14'42.02" E,0,0,Pulau Payungsatu
720440050,7204,00°58'05.67" N 120°14'39.85" E,0,0,Pulau Payungtiga
720440051,7204,01°19'01.99" N 121°03'38.00" E,0,0,Pulau Pinjan
720440052,7204,00°45'38.00" N 120°35'19.00" E,0,0,Pulau Poteang
720440053,7204,00°58'41.99" N 120°42'43.99" E,0,0,Pulau Pulaudua
720440054,7204,00°58'49.00" N 120°42'31.00" E,0,0,Pulau Pulaudua Barat
720440055,7204,00°58'48.00" N 120°42'46.00" E,0,0,Pulau Pulaudua Timur
720440056,7204,00°59'39.00" N 120°44'25.00" E,0,0,Pulau Pulias
720440057,7204,00°59'10.00" N 120°41'21.00" E,1,0,Pulau Sambujang
720440058,7204,00°49'13.75" N 120°23'03.57" E,0,0,Pulau Sanjangan
720440059,7204,01°03'00.00" N 120°36'58.00" E,0,0,Pulau Sigandan
720440060,7204,01°02'34.00" N 120°23'02.00" E,1,0,Pulau Simatang
720440061,7204,00°59'03.99" N 120°43'00.99" E,1,0,Pulau Siomang
720440062,7204,01°20'10.00" N 120°47'46.00" E,0,1,Pulau Solando
720440063,7204,01°20'15.48" N 120°47'32.04" E,0,0,Pulau Solando Besar
720440064,7204,01°20'10.31" N 120°47'50.84" E,0,0,Pulau Solando Kecil
720440065,7204,00°59'12.99" N 120°43'55.99" E,0,0,Pulau Sumangat
720440066,7204,00°59'57.99" N 120°22'31.00" E,0,0,Pulau Tampelekan
720440067,7204,01°10'04.00" N 120°47'08.00" E,0,0,Pulau Tende
720440068,7204,01°04'08.22" N 120°36'45.68" E,0,0,Pulau Tiga Dalam
720440069,7204,01°04'14.99" N 120°36'55.18" E,0,0,Pulau Tiga Luar
720440070,7204,01°04'12.85" N 120°36'53.07" E,0,0,Pulau Tiga Tengah
720440071,7204,00°59'39.00" N 120°43'04.00" E,1,0,Pulau Tinggilanga
720440072,7204,00°51'08.27" N 120°21'53.19" E,0,0,Pulau Tongke
720440073,7204,01°04'26.00" N 120°40'17.00" E,1,0,Pulau Tumpangan
720540001,7205,01°18'36.29" N 121°26'21.84" E,0,0,Pulau Anoglipu
720540002,7205,01°15'44.26" N 121°20'19.84" E,0,0,Pulau Barabatu
720540003,7205,01°03'31.87" N 122°08'42.87" E,0,0,Pulau Batulayar
720540004,7205,01°04'17.98" N 122°05'23.33" E,0,0,Pulau Batulumayagu
720540005,7205,01°04'22.60" N 121°58'20.88" E,0,0,Pulau Batumandi
720540006,7205,01°15'22.08" N 121°18'54.64" E,0,0,Pulau Batumandi Lamakan Besar
720540007,7205,01°15'22.96" N 121°18'54.27" E,0,0,Pulau Batumandi Lamakan Kecil
720540008,7205,01°03'29.12" N 121°58'30.58" E,0,0,Pulau Batumandi Paniki
720540009,7205,01°05'42.00" N 121°48'42.00" E,1,0,Pulau Boki
720540010,7205,01°16'12.00" N 121°21'49.00" E,0,0,Pulau Busak
720540011,7205,01°18'04.55" N 121°28'10.56" E,0,0,Pulau Gantale
720540012,7205,01°13'26.70" N 121°26'01.47" E,0,0,Pulau Jin
720540013,7205,01°03'34.99" N 121°57'33.00" E,0,0,Pulau Kuyup
720540014,7205,01°03'42.99" N 122°06'51.00" E,0,0,Pulau Lemari
720540015,7205,01°03'02.00" N 121°57'41.00" E,1,0,Pulau Lesman
720540016,7205,01°04'04.00" N 121°58'45.99" E,1,0,Pulau Panikipaleleh
720540017,7205,01°03'32.00" N 121°58'14.00" E,1,0,Pulau Panjang
720540018,7205,01°03'23.90" N 122°08'40.84" E,0,0,Pulau Pasir Batulayar
720540019,7205,01°07'14.99" N 121°50'20.00" E,0,0,Pulau Raja
720540020,7205,01°03'06.99" N 122°07'34.00" E,1,0,Pulau Ringgit
720540021,7205,01°12'53.75" N 121°26'02.10" E,0,0,Pulau Tiga Selatan
720540022,7205,01°12'56.94" N 121°26'00.45" E,0,0,Pulau Tiga Tengah
720540023,7205,01°12'59.09" N 121°26'02.41" E,0,0,Pulau Tiga Utara
720640001,7206,01°55'59.99" S 121°19'53.00" E,0,0,Pulau Allo
720640002,7206,01°55'56.80" S 121°19'56.84" E,0,0,Pulau Allo Kecil
720640003,7206,03°07'53.10" S 122°36'55.29" E,0,0,Pulau Ambau
720640004,7206,03°03'16.70" S 122°30'04.91" E,0,0,Pulau Anak Rajagunung
720640005,7206,03°17'16.40" S 122°25'38.23" E,0,0,Pulau Babagang
720640006,7206,01°54'29.99" S 121°22'12.00" E,0,0,Pulau Badik
720640007,7206,01°50'56.00" S 121°23'19.00" E,0,0,Pulau Bae Toko
720640008,7206,01°57'29.00" S 121°25'58.00" E,0,0,Pulau Bahobulusa Besar
720640009,7206,01°57'37.53" S 121°25'46.49" E,0,0,Pulau Bahobulusa Kecil
720640010,7206,03°16'18.99" S 122°25'59.99" E,0,0,Pulau Bahomoiri
720640011,7206,01°54'31.77" S 121°26'34.98" E,0,0,Pulau Balasika
720640012,7206,01°54'20.99" S 121°26'40.99" E,0,0,Pulau Balasika Selatan
720640013,7206,01°54'16.63" S 121°26'45.29" E,0,0,Pulau Balasika Utara
720640014,7206,03°20'57.00" S 122°23'39.99" E,1,0,Pulau Baloba
720640015,7206,03°15'22.29" S 122°22'41.62" E,0,0,Pulau Bangkau
720640016,7206,03°01'14.00" S 122°19'37.99" E,1,0,Pulau Bapa
720640017,7206,01°54'46.06" S 121°26'33.13" E,0,0,Pulau Barani
720640018,7206,03°15'39.88" S 122°22'53.60" E,0,0,Pulau Barubba
720640019,7206,01°56'12.00" S 121°30'56.00" E,0,0,Pulau Batu
720640020,7206,01°56'26.03" S 121°28'58.51" E,0,0,Pulau Batukembar Besar
720640021,7206,01°56'26.30" S 121°28'59.06" E,0,0,Pulau Batukembar Kecil
720640022,7206,01°54'13.61" S 121°23'30.89" E,0,0,Pulau Batumandi
720640023,7206,02°55'26.50" S 122°19'18.99" E,0,0,Pulau Batumanuk
720640024,7206,01°54'15.29" S 121°23'31.29" E,0,0,Pulau Batupayung
720640025,7206,01°57'01.10" S 121°21'03.61" E,0,0,Pulau Batutanjung
720640026,7206,03°08'21.59" S 122°26'23.31" E,1,0,Pulau Baya
720640027,7206,03°08'04.47" S 122°25'53.60" E,0,0,Pulau Baya Laut
720640028,7206,03°08'16.00" S 122°37'09.99" E,0,0,Pulau Belle
720640029,7206,01°43'07.00" S 121°51'31.00" E,0,0,Pulau Boba
720640030,7206,03°06'43.28" S 122°35'00.50" E,0,0,Pulau Bobagai
720640031,7206,03°18'18.00" S 122°23'28.00" E,0,0,Pulau Boe
720640032,7206,03°16'20.91" S 122°25'18.52" E,0,0,Pulau Bokoh
720640033,7206,01°55'58.00" S 121°27'06.00" E,0,0,Pulau Bolosumpi
720640034,7206,03°04'19.10" S 122°31'58.70" E,0,0,Pulau Bonte
720640035,7206,03°04'18.89" S 122°31'59.13" E,0,0,Pulau Bonte Kecil
720640036,7206,03°04'20.35" S 122°31'54.53" E,0,0,Pulau Bonte Panjang
720640037,7206,03°04'19.67" S 122°31'56.63" E,0,0,Pulau Bonte Tengah
720640038,7206,03°03'15.00" S 122°30'59.00" E,1,0,Pulau Buagala
720640039,7206,03°03'18.56" S 122°29'11.40" E,0,0,Pulau Buaya
720640040,7206,03°08'06.67" S 122°36'41.33" E,0,0,Pulau Bubulang
720640041,7206,03°05'25.91" S 122°31'16.32" E,0,0,Pulau Buegala
720640042,7206,03°09'00.22" S 122°28'14.90" E,0,0,Pulau Bukkang
720640043,7206,03°08'43.00" S 122°35'31.99" E,1,0,Pulau Bungintende
720640044,7206,02°00'27.99" S 121°29'37.07" E,0,0,Pulau Bungintimbe
720640045,7206,01°55'59.99" S 121°21'43.99" E,0,0,Pulau Bungko
720640046,7206,03°15'29.70" S 122°24'52.20" E,0,0,Pulau Burikan
720640047,7206,02°52'49.76" S 122°13'03.64" E,0,0,Pulau Burung
720640048,7206,03°06'43.33" S 122°35'06.49" E,0,0,Pulau Co
720640049,7206,01°55'07.00" S 121°24'54.00" E,0,0,Pulau Dampi
720640050,7206,03°16'20.40" S 122°23'49.99" E,0,0,Pulau Dandun
720640051,7206,03°16'21.73" S 122°23'48.43" E,0,0,Pulau Dandurai
720640052,7206,03°06'47.00" S 122°37'17.00" E,0,0,Pulau Dilama
720640053,7206,03°20'43.00" S 122°23'49.99" E,0,0,Pulau Dongkala
720640054,7206,01°50'22.99" S 121°20'37.00" E,0,0,Pulau Dua
720640055,7206,03°16'16.40" S 122°30'44.91" E,1,0,Pulau Dua Darat
720640056,7206,01°50'10.00" S 121°20'35.00" E,0,0,Pulau Dua Kecil
720640057,7206,03°17'17.00" S 122°32'52.00" E,0,0,Pulau Dua Laut
720640058,7206,01°54'20.99" S 121°24'24.99" E,0,0,Pulau Gagak
720640059,7206,03°15'22.96" S 122°22'30.79" E,0,0,Pulau Gama
720640060,7206,01°55'45.99" S 121°28'41.00" E,0,0,Pulau Hapahapa Besar
720640061,7206,01°55'48.00" S 121°28'48.00" E,0,0,Pulau Hapahapa Kecil
720640062,7206,03°17'55.00" S 122°23'01.00" E,0,0,Pulau Harapan
720640063,7206,01°54'33.00" S 121°24'01.00" E,0,0,Pulau Holdalem
720640064,7206,03°19'27.22" S 122°24'25.26" E,0,0,Pulau Hongi
720640065,7206,03°14'07.00" S 122°20'26.99" E,0,0,Pulau Jarengkeng
720640066,7206,03°03'27.00" S 122°24'00.00" E,0,0,Pulau Jawijawi
720640067,7206,03°14'25.29" S 122°26'01.14" E,0,0,Pulau Jen
720640068,7206,03°03'22.00" S 122°23'07.00" E,1,0,Pulau Kaleroang
720640069,7206,03°18'36.23" S 122°24'14.92" E,0,0,Pulau Kallo
720640070,7206,03°07'03.92" S 122°35'27.35" E,0,0,Pulau Kallo Timur
720640071,7206,02°53'10.73" S 122°12'49.93" E,0,0,Pulau Kandapute
720640072,7206,01°55'43.36" S 121°27'41.78" E,0,0,Pulau Karantu
720640073,7206,03°03'59.54" S 122°22'23.60" E,0,0,Pulau Karantu
720640074,7206,03°15'24.27" S 122°22'38.59" E,0,0,Pulau Karidau
720640075,7206,03°16'36.00" S 122°23'48.00" E,0,0,Pulau Kayangan
720640076,7206,03°07'53.77" S 122°36'52.96" E,0,0,Pulau Keebuaya
720640077,7206,01°55'28.99" S 121°21'49.00" E,0,0,Pulau Kelapa
720640078,7206,01°56'35.00" S 121°29'39.99" E,0,0,Pulau Kelapa
720640079,7206,03°16'35.76" S 122°24'36.94" E,0,0,Pulau Killa
720640080,7206,03°28'58.09" S 122°54'29.56" E,0,0,Pulau Koikoila
720640081,7206,03°17'08.00" S 122°23'17.99" E,0,0,Pulau Kokoh
720640082,7206,03°15'52.88" S 122°25'29.10" E,0,0,Pulau Kokoh Baloba
720640083,7206,03°15'57.18" S 122°24'58.68" E,0,0,Pulau Kokoh Besar
720640084,7206,03°15'54.38" S 122°25'05.56" E,0,0,Pulau Kokoh Kecil
720640085,7206,01°42'04.00" S 121°52'25.00" E,0,0,Pulau Kolobunta
720640086,7206,02°00'07.99" S 121°20'35.00" E,0,0,Pulau Korolaki
720640087,7206,03°05'26.30" S 122°31'55.80" E,0,0,Pulau Kottajeng Besar
720640088,7206,03°05'24.10" S 122°31'47.39" E,0,0,Pulau Kottajeng Kecil
720640089,7206,01°42'25.97" S 121°53'21.57" E,0,0,Pulau Kubur
720640090,7206,01°56'08.00" S 121°22'19.99" E,0,0,Pulau Kulangkulang
720640091,7206,03°15'27.82" S 122°23'03.70" E,0,0,Pulau Kulingkima
720640092,7206,03°05'37.00" S 122°32'15.00" E,0,0,Pulau Kuso
720640093,7206,03°16'11.84" S 122°24'08.99" E,0,0,Pulau Kuta
720640094,7206,01°56'35.00" S 121°21'34.99" E,0,0,Pulau Labota
720640095,7206,01°54'56.00" S 121°26'26.99" E,0,0,Pulau Labota Besar
720640096,7206,03°05'14.66" S 122°31'23.53" E,0,0,Pulau Lakatamba
720640097,7206,01°56'17.00" S 121°21'33.00" E,0,0,Pulau Lalangan
720640098,7206,01°56'28.00" S 121°21'25.99" E,0,0,Pulau Lalangan Kecil
720640099,7206,03°14'12.05" S 122°20'32.42" E,0,0,Pulau Lambeke
720640100,7206,01°56'03.98" S 121°19'57.53" E,0,0,Pulau Lambolo
720640101,7206,01°56'04.28" S 121°19'58.86" E,0,0,Pulau Lambolo Kecil
720640102,7206,02°48'53.78" S 122°10'59.65" E,0,0,Pulau Langala
720640103,7206,03°14'56.79" S 122°19'26.83" E,0,0,Pulau Lembolaro
720640104,7206,03°02'12.99" S 122°22'22.00" E,1,0,Pulau Lemo
720640105,7206,03°14'44.73" S 122°21'37.34" E,0,0,Pulau Lemo Kecil
720640106,7206,03°14'31.88" S 122°25'57.73" E,0,0,Pulau Lemolemo
720640107,7206,03°14'03.68" S 122°20'21.80" E,0,0,Pulau Lera
720640108,7206,03°16'16.00" S 122°25'14.99" E,1,0,Pulau Lombokita
720640109,7206,03°16'26.97" S 122°23'58.09" E,0,0,Pulau Lukotuo
720640110,7206,03°24'40.00" S 122°56'12.99" E,0,0,Pulau Lunasbalu
720640111,7206,01°41'18.84" S 121°57'07.05" E,0,0,Pulau Macan
720640112,7206,03°20'35.00" S 122°23'33.00" E,0,0,Pulau Mahode
720640113,7206,03°16'33.87" S 122°24'40.75" E,0,0,Pulau Makita
720640114,7206,03°16'25.82" S 122°24'55.88" E,0,0,Pulau Makita Didikki
720640115,7206,03°16'36.40" S 122°24'46.40" E,0,0,Pulau Makita Tingnga
720640116,7206,03°16'27.56" S 122°24'28.04" E,0,0,Pulau Malena
720640117,7206,03°20'23.74" S 122°23'37.82" E,0,0,Pulau Malena
720640118,7206,03°08'04.80" S 122°37'40.17" E,0,0,Pulau Mamano
720640119,7206,01°55'09.00" S 121°20'58.99" E,0,0,Pulau Mandar
720640120,7206,01°53'40.99" S 121°22'25.00" E,0,0,Pulau Marangkana
720640121,7206,03°16'52.00" S 122°26'04.99" E,0,0,Pulau Marege
720640122,7206,03°23'22.99" S 122°36'45.00" E,1,0,Pulau Masadian
720640123,7206,03°16'17.06" S 122°23'48.77" E,0,0,Pulau Mato
720640124,7206,03°16'13.46" S 122°25'12.18" E,0,0,Pulau Mbokkita Kecil
720640125,7206,03°07'07.81" S 122°35'22.08" E,0,0,Pulau Mbosembah Kecil Barat
720640126,7206,03°07'07.74" S 122°35'23.21" E,0,0,Pulau Mbosembah Kecil Timur
720640127,7206,03°35'39.99" S 123°06'43.99" E,1,0,Pulau Menui
720640128,7206,01°55'57.55" S 121°29'19.44" E,0,0,Pulau Nipa
720640129,7206,02°52'22.51" S 122°13'55.07" E,0,0,Pulau Nyamuk
